checklist_total_pending_task_count,checklist_total_batch_count,source_url,source_pending_task_count,calendar_group_key,publish_gate_blocker_reason,reason_pending_task_count,source_reason_pending_task_count,review_batch_key,review_batch_index,review_batch_task_count,source_task_index,task_id,task_type,field,candidate_title,review_key,content_sha256,page_image_path,page_image_sha256,field_crop,field_crop_sha256,v2_value,v3_value,record_summary,approve_command,edit_command,reject_command,task_anchor
101,47,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg,7,port-orleans-riverside,unreviewed_v2_v3_field_diffs,33,4,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg | unreviewed_v2_v3_field_diffs,1,4,1,dual-run-diff-port-orleans-riverside-campfire-on-de-bayou-schedule,gold_conflict,schedule,Thursday and Friday from 6:30pm-7:30pm,port-orleans-riverside:campfire-on-de-bayou:schedule,ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995,/Users/josh/OrlandoCheckInGuide/data/processed/page_images/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page_001.png,cf7243a23398ae0c605b00d5233dc2e4efb3a030f98cce96dc526622fb884dd6,/Users/josh/OrlandoCheckInGuide/data/processed/field_crops_v3/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page-001-region-03/schedule-d937e4aef221.png,017b54e36c4bba9b55223f9d6f9fd00ac170bf09aeee1790d870c02a4a8c38f8,Daily from 6:30pm-7:30pm,Thursday and Friday from 6:30pm-7:30pm,field=schedule; v2=Daily from 6:30pm-7:30pm; v3=Thursday and Friday from 6:30pm-7:30pm,"python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-campfire-on-de-bayou-schedule"" --decision approve --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Thursday and Friday from 6:30pm-7:30pm"", ""raw_value"": ""Thursday and Friday from 6:30pm-7:30pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-campfire-on-de-bayou-schedule"" --decision edit --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Thursday and Friday from 6:30pm-7:30pm"", ""raw_value"": ""Thursday and Friday from 6:30pm-7:30pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-campfire-on-de-bayou-schedule"" --decision reject --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv",#task-dual-run-diff-port-orleans-riverside-campfire-on-de-bayou-schedule
101,47,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg,7,port-orleans-riverside,unreviewed_v2_v3_field_diffs,33,4,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg | unreviewed_v2_v3_field_diffs,2,4,2,dual-run-diff-port-orleans-riverside-disney-character-greetings-schedule,gold_conflict,schedule,Friday from 8:45am-9:05am and 3:30pm-3:50pm,port-orleans-riverside:disney-character-greetings:schedule,ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995,/Users/josh/OrlandoCheckInGuide/data/processed/page_images/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page_001.png,cf7243a23398ae0c605b00d5233dc2e4efb3a030f98cce96dc526622fb884dd6,/Users/josh/OrlandoCheckInGuide/data/processed/field_crops_v3/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page-001-region-03/schedule-dd6a429d208c.png,0780735bbb288b8afdb2160bbddfadb0895016e4cf39efbb827c81d0d3f6c773,Daily from 8:45am-9:05am and 3:30pm-3:50pm,Friday from 8:45am-9:05am and 3:30pm-3:50pm,field=schedule; v2=Daily from 8:45am-9:05am and 3:30pm-3:50pm; v3=Friday from 8:45am-9:05am and 3:30pm-3:50pm,"python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-disney-character-greetings-schedule"" --decision approve --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Friday from 8:45am-9:05am and 3:30pm-3:50pm"", ""raw_value"": ""Friday from 8:45am-9:05am and 3:30pm-3:50pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-disney-character-greetings-schedule"" --decision edit --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Friday from 8:45am-9:05am and 3:30pm-3:50pm"", ""raw_value"": ""Friday from 8:45am-9:05am and 3:30pm-3:50pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-disney-character-greetings-schedule"" --decision reject --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv",#task-dual-run-diff-port-orleans-riverside-disney-character-greetings-schedule
101,47,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg,7,port-orleans-riverside,unreviewed_v2_v3_field_diffs,33,4,https://cdn1.parksmedia.wdprapps.disney.com/vision-dam/digital/parks-platform/parks-global-assets/disney-world/events/cool-kids-summer/activity-schedule/PORS_CKS-Digital-Rec-Sign_052626-FINAL.jpg | unreviewed_v2_v3_field_diffs,3,4,3,dual-run-diff-port-orleans-riverside-pool-party-schedule,gold_conflict,schedule,Thursday and Friday from 2:30pm-3:30pm,port-orleans-riverside:pool-party:schedule,ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995,/Users/josh/OrlandoCheckInGuide/data/processed/page_images/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page_001.png,cf7243a23398ae0c605b00d5233dc2e4efb3a030f98cce96dc526622fb884dd6,/Users/josh/OrlandoCheckInGuide/data/processed/field_crops_v3/ed1fdac6f09d54dd8045a9d8756c632092dfd500a044d6c0ce6afb43ff2c0995/page-001-region-03/schedule-7677c512ca76.png,4fd7900ec9e02ce0064346fe49e9afe28eb571196546caf07e4a753e777a4864,Daily from 2:30pm-3:30pm,Thursday and Friday from 2:30pm-3:30pm,field=schedule; v2=Daily from 2:30pm-3:30pm; v3=Thursday and Friday from 2:30pm-3:30pm,"python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-pool-party-schedule"" --decision approve --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Thursday and Friday from 2:30pm-3:30pm"", ""raw_value"": ""Thursday and Friday from 2:30pm-3:30pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-pool-party-schedule"" --decision edit --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json --approved-fields-json '{""schedule"": {""normalized_value"": ""Thursday and Friday from 2:30pm-3:30pm"", ""raw_value"": ""Thursday and Friday from 2:30pm-3:30pm""}}' && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv","python scripts/ingest/review_schema_v3.py data/processed/review_queue/vision_v3_review_decisions.json --record-task-id ""dual-run-diff-port-orleans-riverside-pool-party-schedule"" --decision reject --reviewer ""${VISION_V3_REVIEWER:?Set VISION_V3_REVIEWER}"" --reason ""${VISION_V3_REVIEW_REASON:?Set VISION_V3_REVIEW_REASON}"" --fixture-candidates-output data/processed/review_queue/vision_v3_review_fixture_candidates.json --parser-rule-requests-output data/processed/review_queue/vision_v3_parser_rule_update_requests.json --dual-run-review-keys-output data/processed/review_queue/vision_v3_dual_run_review_keys.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv && python scripts/ingest/v3_dual_run_report.py --v2 data/processed/activity_gold_v2_preview.json --v3 data/processed/activity_gold_v3_preview.json --expected-sources data/processed/source_inventory.json --source-statuses data/processed/eval/v3_source_statuses.json --review-tasks data/processed/review_queue/vision_v3_review_queue.json --reviewed-diff-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --reviewed-status-transition-keys-file data/processed/review_queue/vision_v3_dual_run_review_keys.json --output data/processed/eval/v3_dual_run_report.json && python scripts/ingest/build_review_queue_v3.py --source-drift-report data/processed/review_queue/vision_v3_reviewed_source_drift_report.json --dual-run-report data/processed/eval/v3_dual_run_report.json --output data/processed/review_queue/vision_v3_review_queue.json --report-output data/processed/eval/v3_review_queue_report.json --html-output data/processed/review_queue/vision_v3_review_queue.html --checklist-output data/processed/review_queue/vision_v3_publish_blocker_checklist.csv",#task-dual-run-diff-port-orleans-riverside-pool-party-schedule
